id	D	no	dance	path	gt_mode	entropy	duration_entropy	onset_entropy	num_keys	rel_num_keys	start_end_key	maj-min	maj-min-first	maj_min_first_abs	event_density	onset_density	downbeat_density	non_downbeat_density	ratio_downbeat_non_downbeat	downbeat_onset_density	non_downbeat_onset_density	ratio_downbeat_non_downbeat_onset	downbeat_strictly_density	non_downbeat_strictly_density	ratio_downbeat_non_downbeat_strictly	interval_downbeat_offbeat	interval_downbeat_offbeat_melody	sixths_count	thirds_count	parallel_sixths	frac_zumpapa	frac_one_three	frac_one_two	downbeat_dur	eigth_notes_frac	Ta_all	TaTa_all	TaTaTa_all	TaTaTi_all	TaTaTigitigi_all	TaTaTimgi_all	TaTaTimgiri_all	TaTaTiti_all	TaTaTriole_all	TaTao_all	TaTi_all	TaTim_all	TaTimgiTa_all	TaTimgiTimgi_all	TaTimgiTiti_all	TaTiti_all	TaTitiTa_all	TaTitiTiti_all	TaTitigiTigitigi_all	TaTrioleTa_all	Tai_all	Taiti_all	TaitiTa_all	TaitiTiti_all	Tao_all	TaoTa_all	TaoTigitigi_all	TaoTimgi_all	TaoTiti_all	TaoTriole_all	Taoa_all	TigimTi_all	TigimTitiTiti_all	TigimgiTim_all	Tigitigi_all	TigitigiTa_all	TigitigiTaTa_all	TigitigiTi_all	TigitigiTigitigi_all	TigitigiTigitigiTigitigi_all	TigitigiTiti_all	TigitigiTitiTiti_all	Timgi_all	TimgiTa_all	TimgiTaTa_all	TimgiTaTigitigi_all	TimgiTaTimgi_all	TimgiTaTiti_all	TimgiTimgiTimgi_all	TimgiTiti_all	TimgiTitiTiti_all	TimgiriTa_all	Titi_all	TitiTa_all	TitiTaTa_all	TitiTaTimgi_all	TitiTaTiti_all	TitiTi_all	TitiTiti_all	TitiTitiTa_all	TitiTitiTigitigi_all	TitiTitiTimgi_all	TitiTitiTiti_all	TitiTitiTitigi_all	TitiTitigiTigitigi_all	TitigiTa_all	TitigiTi_all	TitigiTigitigi_all	TitigiTiti_all	TitigiTitiTigitigi_all	TitigiTitiTiti_all	TitigiTitiTitigi_all	TitigiTitigi_all	TitigiTitigiTitigi_all	TrioleTa_all	TrioleTaTa_all	Ta_left	TaTa_left	TaTaTa_left	TaTaTi_left	TaTaTimgi_left	TaTaTiti_left	TaTao_left	TaTi_left	TaTim_left	TaTimgiTa_left	TaTiti_left	TaTitiTa_left	TaTitiTiti_left	Tai_left	TaitiTa_left	TaitiTiti_left	Tao_left	TaoTa_left	TaoTimgi_left	TaoTiti_left	Taoa_left	Timgi_left	TimgiTa_left	TimgiTaTa_left	TimgiTiti_left	Titi_left	TitiTa_left	TitiTaTa_left	TitiTaTimgi_left	TitiTi_left	TitiTiti_left	TitiTitiTa_left	TitiTitiTiti_left	Ta_right	TaTa_right	TaTaTa_right	TaTaTi_right	TaTaTigitigi_right	TaTaTimgi_right	TaTaTimgiri_right	TaTaTiti_right	TaTaTitigi_right	TaTaTriole_right	TaTaiti_right	TaTano_right	TaTao_right	TaTi_right	TaTimgiTa_right	TaTimgiTimgi_right	TaTimgiTiti_right	TaTiti_right	TaTitiTa_right	TaTitiTi_right	TaTitiTiti_right	TaTitigiTigitigi_right	TaTrioleTa_right	Tai_right	Taiti_right	TaitiTa_right	TaitiTimgi_right	TaitiTiti_right	TaitigiTigitigi_right	Tanogi_right	Tao_right	TaoTa_right	TaoTigitigi_right	TaoTimgi_right	TaoTimgiri_right	TaoTiti_right	TaoTriole_right	Taoa_right	Taono_right	TigimTi_right	TigimTitiTiti_right	Tigimgim_right	Tigitigi_right	TigitigiTa_right	TigitigiTaTa_right	TigitigiTi_right	TigitigiTigitigi_right	TigitigiTigitigiTigitigi_right	TigitigiTiti_right	Timgi_right	TimgiTa_right	TimgiTaTa_right	TimgiTaTigitigi_right	TimgiTaTimgi_right	TimgiTaTiti_right	TimgiTaiti_right	TimgiTi_right	TimgiTimgiTimgi_right	TimgiTiti_right	TimgiTitiTiti_right	Timgiri_right	TimgiriTa_right	TimgiriTiti_right	TinotigiTigitigi_right	Titi_right	TitiTa_right	TitiTaTa_right	TitiTaTi_right	TitiTaTimgi_right	TitiTaTiti_right	TitiTao_right	TitiTi_right	TitiTiti_right	TitiTitiTa_right	TitiTitiTi_right	TitiTitiTimgi_right	TitiTitiTiti_right	TitiTitino_right	TitigiTa_right	TitigiTi_right	TitigiTigitigi_right	TitigiTiti_right	TitigiTitigi_right	Triole_right	nogiTimgi_right	nogiTiti_right	major	minor
396	969	4	walzer	969/D969walzer04.mscx	major	0.6382163408686877	1.0316804647835445	1.5480247906523137	8	0.2692307692307692	True	0.4249791864092516	0.4505050112026149	0.4505050112026149	4.410256410256409	1.41025641025641	3.4347826086956523	5.108695652173913	0.6723404255319149	1.2173913043478262	1.5217391304347827	0.8	3.0	4.065217391304348	0.7379679144385027	6.6	-1.48	0.375	0.33653846153846156	0.057692307692307696	0.8461538461538461	0.0	0.11538461538461539	0.31521739130434784	0.3012820512820513	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	1.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8125	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6713849581806158	0.22087994697800098
397	969	5	walzer	969/D969walzer05.mscx	minor	0.6612560129776686	0.738835725673517	1.4601786180486733	7	0.20588235294117646	False	0.21263260915573845	-0.2154882048114588	0.2154882048114588	4.833333333333333	1.2254901960784312	4.1	5.466666666666667	0.7499999999999999	1.0666666666666667	1.35	0.7901234567901234	3.966666666666667	4.5	0.8814814814814815	5.65625	-1.21875	0.3865546218487395	0.47058823529411764	0.18487394957983194	0.6764705882352942	0.0	0.08823529411764706	0.27055555555555555	0.23529411764705882	0.0	0.125	1.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	1.4375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.0	0.0	0.0	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6372489031555175	0.8527371079669763
398	969	6	walzer	969/D969walzer06.mscx	major	0.5791052711140385	0.8949065946888345	1.4598353248126557	2	0.1111111111111111	True	0.4738724489949961	0.4219998959336311	0.4219998959336311	3.6851851851851842	1.3888888888888886	3.2857142857142856	4.5	0.7301587301587301	1.2857142857142858	1.7142857142857142	0.7500000000000001	3.0	3.7857142857142856	0.7924528301886793	4.8125	4.9375	0.37142857142857144	0.35714285714285715	0.0	0.7777777777777778	0.0	0.0	0.255952380952381	0.5185185185185185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9539129169584505	0.5319130210248194
399	969	7	walzer	969/D969walzer07.mscx	major	0.5657430486643785	1.0036448390602748	1.661265669567248	3	0.15384615384615385	True	0.7884823410979713	0.8104734844703205	0.8104734844703205	6.012820512820513	1.5384615384615385	4.636363636363637	7.7272727272727275	0.6	1.6363636363636365	1.6363636363636365	1.0	3.8636363636363638	5.386363636363637	0.7172995780590717	7.75	-5.125	0.4824561403508772	0.5877192982456141	0.24561403508771928	0.5769230769230769	0.0	0.07692307692307693	0.20416666666666664	0.41025641025641024	0.0	0.125	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.6875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.9375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.74509959745361	-0.06537388701671051
400	969	8	walzer	969/D969walzer08.mscx	major	0.5091611397235868	0.7395914029328547	1.2338031149624848	2	0.19230769230769232	True	0.6925150695881933	0.8243157543364569	0.8243157543364569	4.160256410256411	1.1666666666666663	6.318181818181818	3.6363636363636362	1.7375	1.0	1.3636363636363635	0.7333333333333334	6.318181818181818	2.909090909090909	2.171875	3.9166666666666665	-7.833333333333333	0.32558139534883723	0.37209302325581395	0.06976744186046512	0.23076923076923078	0.0	0.0	0.14772727272727273	0.34615384615384615	0.0	0.0	0.25	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6062099746208437	-0.2181057797156132
401	969	9	walzer	969/D969walzer09.mscx	minor	0.6028008247513655	1.2863189698471422	1.4450210424315026	3	0.13513513513513514	True	-0.47660798655886244	-0.3986029855481614	0.3986029855481614	4.666666666666666	1.1486486486486485	5.2	4.5	1.1555555555555557	1.1142857142857143	1.2	0.9285714285714286	5.085714285714285	3.557142857142857	1.429718875502008	4.416666666666667	-2.6944444444444446	0.424	0.504	0.304	0.35135135135135137	0.10810810810810811	0.24324324324324326	0.35127551020408165	0.17117117117117112	0.0	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.3125	0.0	0.0	0.0	0.0	0.0	0.1875	0.0625	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.8125	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.0625	0.25	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0625	0.4375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5106708158132702	0.9092738013614317
402	969	10	walzer	969/D969walzer10.mscx	major	0.5459299333342631	0.8888938041591382	1.3951783031447176	2	0.16666666666666666	True	0.3417494054395741	0.1957653164378116	0.1957653164378116	3.2777777777777786	1.240740740740741	3.142857142857143	4.0	0.7857142857142857	1.1428571428571428	1.5	0.7619047619047619	3.0	3.5	0.8571428571428571	5.0625	-1.8125	0.5161290322580645	0.3387096774193548	0.1935483870967742	0.7777777777777778	0.0	0.0	0.33333333333333337	0.2962962962962963	0.0	0.0	0.4375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3125	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.695058558988726	0.49929324255091445
403	969	11	walzer	969/D969walzer11.mscx	major	0.5945895880533303	0.7705607996470306	1.5057058303710427	3	0.16666666666666666	True	0.4390854158018075	0.1469707629435531	0.1469707629435531	6.259259259259259	1.1851851851851851	4.285714285714286	8.642857142857142	0.49586776859504134	1.0	1.3571428571428572	0.7368421052631579	4.285714285714286	6.428571428571429	0.6666666666666666	8.875	0.25	0.9137931034482759	0.9482758620689655	0.8448275862068966	0.5	0.0	0.1111111111111111	0.25	0.18518518518518517	0.0	0.125	0.5625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.5625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5393802050890079	0.39240944214545476
404	969	12	walzer	969/D969walzer12.mscx	major	0.6138653089040677	0.691812123315723	1.4550263239616323	6	0.15789473684210525	True	0.7777956946700155	0.7726679089996492	0.7726679089996492	5.004385964912281	1.2763157894736838	3.7941176470588234	5.9411764705882355	0.6386138613861385	1.0294117647058822	1.4705882352941178	0.6999999999999998	3.764705882352941	4.735294117647059	0.7950310559006211	3.388888888888889	-0.8611111111111112	0.19285714285714287	0.44285714285714284	0.06428571428571428	0.7368421052631579	0.0	0.02631578947368421	0.24908088235294118	0.29824561403508765	0.0	0.0625	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9375	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	1.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.25	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0625	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8096629713385451	0.03699506233889591
405	970	1	deutscher	970/D970deutscher01.mscx	major	0.5660303474593007	0.8346222987977964	1.3569254116624845	3	0.16666666666666666	True	0.779595431183609	0.7694482341102069	0.7694482341102069	3.1203703703703707	1.2037037037037037	3.0	3.7142857142857144	0.8076923076923077	1.2857142857142858	1.25	1.0285714285714287	2.7142857142857144	3.4285714285714284	0.7916666666666667	8.1875	-1.75	0.3050847457627119	0.423728813559322	0.06779661016949153	0.7777777777777778	0.0	0.1111111111111111	0.34523809523809523	0.19444444444444442	0.0	0.125	0.4375	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.125	0.4375	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8361815957238004	0.06673336161359349
406	970	2	deutscher	970/D970deutscher02.mscx	major	0.5637183670610697	0.846392645797155	1.2348984577664017	2	0.1111111111111111	False	0.6584811680849942	0.6710240501062071	0.6710240501062071	4.254901960784315	1.0686274509803921	4.5	4.642857142857143	0.9692307692307691	1.0	1.1785714285714286	0.8484848484848485	4.5	4.214285714285714	1.0677966101694916	3.5	1.1875	0.5490196078431373	0.5882352941176471	0.23529411764705882	0.3888888888888889	0.3888888888888889	0.05555555555555555	0.3630952380952381	0.1111111111111111	0.0	0.0625	0.4375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.4375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.4375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9008394704251901	0.22981542031898294
