id	mc	section	keysig	timesig	duration	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	mn	next
337	10	1	2	2/4	1/2	1/2	0	3						11	[11]
337	11	1	2	2/4	1/2	1/2	0	3						12	[12]
337	12	1	2	2/4	1/2	1/2	0	3						13	[13]
337	13	1	2	2/4	1/2	1/2	0	3						14	[14]
337	14	1	2	2/4	1/2	1/2	0	3						15	[15]
337	15	1	2	2/4	1/2	1/2	0	2	endRepeat					16	[8]
338	0	0	3	3/4	3/4	3/4	0	2	firstMeasure					1	[1]
338	1	0	3	3/4	3/4	3/4	0	2						2	[2]
338	2	0	3	3/4	3/4	3/4	0	2						3	[3]
338	3	0	3	3/4	3/4	3/4	0	2						4	[4]
338	4	0	3	3/4	3/4	3/4	0	2						5	[5]
338	5	0	3	3/4	3/4	3/4	0	2						6	[6]
338	6	0	3	3/4	3/4	3/4	0	2						7	[7]
338	7	0	3	3/4	3/4	3/4	0	2	endRepeat					8	[8, 0]
338	8	1	3	3/4	3/4	3/4	0	2	startRepeat		start-repeat			9	[9]
338	9	1	3	3/4	3/4	3/4	0	2						10	[10]
338	10	1	3	3/4	3/4	3/4	0	2						11	[11]
338	11	1	3	3/4	3/4	3/4	0	3						12	[12]
338	12	1	3	3/4	3/4	3/4	0	2						13	[13]
338	13	1	3	3/4	3/4	3/4	0	2						14	[14]
338	14	1	3	3/4	3/4	3/4	0	2						15	[15]
338	15	1	3	3/4	3/4	3/4	0	3						16	[16]
338	16	1	3	3/4	3/4	3/4	0	2						17	[17]
338	17	1	3	3/4	3/4	3/4	0	3						18	[18]
338	18	1	3	3/4	3/4	3/4	0	2						19	[19]
338	19	1	3	3/4	3/4	3/4	0	2						20	[20]
338	20	1	3	3/4	3/4	3/4	0	2						21	[21]
338	21	1	3	3/4	3/4	3/4	0	2						22	[22]
338	22	1	3	3/4	3/4	3/4	0	2						23	[23, 24]
338	23	1	3	3/4	3/4	3/4	0	2	endRepeat	1				24	[8]
338	24	1	3	3/4	3/4	3/4	0	2	lastMeasure	2	end		1	24	[]
339	0	0	2	3/4	3/4	5/16	7/16	3	firstMeasure				1	0	[1]
339	1	0	2	3/4	3/4	3/4	0	3						1	[2]
339	2	0	2	3/4	3/4	3/4	0	3						2	[3]
339	3	0	2	3/4	3/4	3/4	0	2						3	[4]
339	4	0	2	3/4	3/4	3/4	0	3						4	[5]
339	5	0	2	3/4	3/4	3/4	0	3						5	[6]
339	6	0	2	3/4	3/4	3/4	0	3						6	[7]
339	7	0	2	3/4	3/4	3/4	0	2						7	[8]
339	8	0	2	3/4	3/4	7/16	0	2	endRepeat					8	[9, 0]
339	9	1	2	3/4	3/4	5/16	7/16	3	startRepeat		start-repeat		1	8	[10]
339	10	1	2	3/4	3/4	3/4	0	3						9	[11]
339	11	1	2	3/4	3/4	3/4	0	3						10	[12]
339	12	1	2	3/4	3/4	3/4	0	2						11	[13]
339	13	1	2	3/4	3/4	3/4	0	3						12	[14]
339	14	1	2	3/4	3/4	3/4	0	3						13	[15]
339	15	1	2	3/4	3/4	3/4	0	3						14	[16]
339	16	1	2	3/4	3/4	3/4	0	2						15	[17]
339	17	1	2	3/4	3/4	7/16	0	2	endRepeat					16	[9]
340	0	0	-2	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
340	1	0	-2	3/4	3/4	3/4	0	3						1	[2]
340	2	0	-2	3/4	3/4	3/4	0	3						2	[3]
340	3	0	-2	3/4	3/4	3/4	0	3						3	[4]
340	4	0	-2	3/4	3/4	3/4	0	3						4	[5]
340	5	0	-2	3/4	3/4	3/4	0	3						5	[6]
340	6	0	-2	3/4	3/4	3/4	0	3						6	[7]
340	7	0	-2	3/4	3/4	3/4	0	3						7	[8]
340	8	0	-2	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
340	9	1	-2	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
340	10	1	-2	3/4	3/4	3/4	0	2						9	[11]
340	11	1	-2	3/4	3/4	3/4	0	3						10	[12]
340	12	1	-2	3/4	3/4	3/4	0	3						11	[13]
340	13	1	-2	3/4	3/4	3/4	0	3						12	[14]
340	14	1	-2	3/4	3/4	3/4	0	2						13	[15]
340	15	1	-2	3/4	3/4	3/4	0	3						14	[16]
340	16	1	-2	3/4	3/4	3/4	0	3						15	[17]
340	17	1	-2	3/4	3/4	1/2	0	2	endRepeat					16	[9]
341	0	0	1	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
341	1	0	1	3/4	3/4	3/4	0	2						1	[2]
341	2	0	1	3/4	3/4	3/4	0	2						2	[3]
341	3	0	1	3/4	3/4	3/4	0	2						3	[4]
341	4	0	1	3/4	3/4	3/4	0	2						4	[5]
341	5	0	1	3/4	3/4	3/4	0	2						5	[6]
341	6	0	1	3/4	3/4	3/4	0	2						6	[7]
341	7	0	1	3/4	3/4	3/4	0	3						7	[8]
341	8	0	1	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
341	9	1	1	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10, 9]
341	10	2	1	3/4	3/4	3/4	0	2						9	[11]
341	11	2	1	3/4	3/4	3/4	0	2						10	[12]
341	12	2	1	3/4	3/4	3/4	0	2						11	[13]
341	13	2	1	3/4	3/4	3/4	0	2						12	[14]
341	14	2	1	3/4	3/4	3/4	0	2						13	[15]
341	15	2	1	3/4	3/4	3/4	0	2						14	[16]
341	16	2	1	3/4	3/4	3/4	0	2						15	[17]
341	17	2	1	3/4	3/4	1/2	0	2	lastMeasure					16	[]
342	0	0	2	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
342	1	0	2	3/4	3/4	3/4	0	2						1	[2]
342	2	0	2	3/4	3/4	3/4	0	2						2	[3]
342	3	0	2	3/4	3/4	3/4	0	2						3	[4]
342	4	0	2	3/4	3/4	3/4	0	2						4	[5]
342	5	0	2	3/4	3/4	3/4	0	3						5	[6]
342	6	0	2	3/4	3/4	3/4	0	3						6	[7]
342	7	0	2	3/4	3/4	3/4	0	3						7	[8]
342	8	0	2	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
342	9	1	2	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
342	10	1	2	3/4	3/4	3/4	0	2						9	[11]
342	11	1	2	3/4	3/4	3/4	0	2						10	[12]
342	12	1	2	3/4	3/4	3/4	0	2						11	[13]
342	13	1	2	3/4	3/4	3/4	0	2						12	[14]
342	14	1	2	3/4	3/4	3/4	0	2						13	[15]
342	15	1	2	3/4	3/4	3/4	0	2						14	[16]
342	16	1	2	3/4	3/4	3/4	0	2						15	[17]
342	17	1	2	3/4	3/4	1/2	0	2	endRepeat					16	[9]
343	0	0	-2	3/4	3/4	3/8	3/8	2	firstMeasure				1	0	[1]
343	1	0	-2	3/4	3/4	3/4	0	2						1	[2]
343	2	0	-2	3/4	3/4	3/4	0	2						2	[3]
343	3	0	-2	3/4	3/4	3/4	0	2						3	[4]
343	4	0	-2	3/4	3/4	3/4	0	2						4	[5]
343	5	0	-2	3/4	3/4	3/4	0	2						5	[6]
343	6	0	-2	3/4	3/4	3/4	0	2						6	[7]
343	7	0	-2	3/4	3/4	3/4	0	2						7	[8]
343	8	0	-2	3/4	3/4	3/8	0	2	endRepeat					8	[9, 0]
343	9	1	-2	3/4	3/4	3/8	3/8	2	startRepeat				1	8	[10]
343	10	1	-2	3/4	3/4	3/4	0	2						9	[11]
343	11	1	-2	3/4	3/4	3/4	0	2						10	[12]
343	12	1	-2	3/4	3/4	3/4	0	2						11	[13]
343	13	1	-2	3/4	3/4	3/4	0	2						12	[14]
343	14	1	-2	3/4	3/4	3/4	0	2						13	[15]
343	15	1	-2	3/4	3/4	3/4	0	2						14	[16]
343	16	1	-2	3/4	3/4	3/4	0	2						15	[17]
343	17	1	-2	3/4	3/4	3/8	0	2	endRepeat					16	[9]
344	0	0	-2	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
344	1	0	-2	3/4	3/4	3/4	0	2						1	[2]
344	2	0	-2	3/4	3/4	3/4	0	2						2	[3]
344	3	0	-2	3/4	3/4	3/4	0	2						3	[4]
344	4	0	-2	3/4	3/4	3/4	0	2						4	[5]
344	5	0	-2	3/4	3/4	3/4	0	2						5	[6]
344	6	0	-2	3/4	3/4	3/4	0	2						6	[7]
344	7	0	-2	3/4	3/4	3/4	0	2						7	[8]
344	8	0	-2	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
344	9	1	-2	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
344	10	1	-2	3/4	3/4	3/4	0	2						9	[11]
344	11	1	-2	3/4	3/4	3/4	0	2						10	[12]
344	12	1	-2	3/4	3/4	3/4	0	2						11	[13]
344	13	1	-2	3/4	3/4	3/4	0	2						12	[14]
344	14	1	-2	3/4	3/4	3/4	0	2						13	[15]
344	15	1	-2	3/4	3/4	3/4	0	2						14	[16]
344	16	1	-2	3/4	3/4	3/4	0	2						15	[17]
344	17	1	-2	3/4	3/4	1/2	0	2	endRepeat					16	[9]
345	0	0	-3	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
345	1	0	-3	3/4	3/4	3/4	0	2						1	[2]
345	2	0	-3	3/4	3/4	3/4	0	2						2	[3]
345	3	0	-3	3/4	3/4	3/4	0	2						3	[4]
345	4	0	-3	3/4	3/4	3/4	0	2						4	[5]
345	5	0	-3	3/4	3/4	3/4	0	2						5	[6]
345	6	0	-3	3/4	3/4	3/4	0	2						6	[7]
345	7	0	-3	3/4	3/4	3/4	0	2						7	[8]
345	8	0	-3	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
345	9	1	-3	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10, 9]
345	10	2	-3	3/4	3/4	3/4	0	2						9	[11]
345	11	2	-3	3/4	3/4	3/4	0	2						10	[12]
345	12	2	-3	3/4	3/4	3/4	0	2						11	[13]
345	13	2	-3	3/4	3/4	3/4	0	2						12	[14]
345	14	2	-3	3/4	3/4	3/4	0	2						13	[15]
345	15	2	-3	3/4	3/4	3/4	0	2						14	[16]
345	16	2	-3	3/4	3/4	3/4	0	2						15	[17]
345	17	2	-3	3/4	3/4	1/2	0	2	lastMeasure		end			16	[]
346	0	0	0	3/4	3/4	3/8	3/8	2	firstMeasure				1	0	[1]
346	1	1	0	3/4	3/4	3/4	0	2	startRepeat					1	[2]
346	2	1	0	3/4	3/4	3/4	0	2						2	[3]
346	3	1	0	3/4	3/4	3/4	0	2						3	[4]
346	4	1	0	3/4	3/4	3/4	0	2						4	[5]
346	5	1	0	3/4	3/4	3/4	0	2						5	[6]
346	6	1	0	3/4	3/4	3/4	0	2						6	[7]
346	7	1	0	3/4	3/4	3/4	0	2						7	[8]
346	8	1	0	3/4	3/4	3/4	0	2	endRepeat					8	[9, 1]
346	9	2	0	3/4	3/4	3/4	0	2	startRepeat					9	[10]
346	10	2	0	3/4	3/4	3/4	0	2						10	[11]
346	11	2	0	3/4	3/4	3/4	0	2						11	[12]
346	12	2	0	3/4	3/4	3/4	0	2						12	[13]
346	13	2	0	3/4	3/4	3/4	0	2						13	[14]
346	14	2	0	3/4	3/4	3/4	0	2						14	[15]
346	15	2	0	3/4	3/4	3/4	0	2						15	[16, 17]
346	16	2	0	3/4	3/4	3/4	0	2	endRepeat	1				16	[9]
346	17	2	0	3/4	3/4	1/2	0	2	lastMeasure	2	end		1	16	[]
347	0	0	0	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
347	1	0	0	3/4	3/4	3/4	0	2						1	[2]
347	2	0	0	3/4	3/4	3/4	0	2						2	[3]
347	3	0	0	3/4	3/4	3/4	0	2						3	[4]
347	4	0	0	3/4	3/4	3/4	0	2						4	[5]
347	5	0	0	3/4	3/4	3/4	0	2						5	[6]
347	6	0	0	3/4	3/4	3/4	0	2						6	[7]
347	7	0	0	3/4	3/4	3/4	0	2						7	[8]
347	8	0	0	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
347	9	1	0	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
347	10	1	0	3/4	3/4	3/4	0	2						9	[11]
347	11	1	0	3/4	3/4	3/4	0	2						10	[12]
347	12	1	0	3/4	3/4	3/4	0	2						11	[13]
347	13	1	0	3/4	3/4	3/4	0	2						12	[14]
347	14	1	0	3/4	3/4	3/4	0	2						13	[15]
347	15	1	0	3/4	3/4	3/4	0	2						14	[16]
347	16	1	0	3/4	3/4	3/4	0	3						15	[17]
347	17	1	0	3/4	3/4	3/4	0	2						16	[18]
347	18	1	0	3/4	3/4	3/4	0	2						17	[19]
347	19	1	0	3/4	3/4	3/4	0	2						18	[20]
347	20	1	0	3/4	3/4	3/4	0	2						19	[21]
347	21	1	0	3/4	3/4	3/4	0	2						20	[22]
347	22	1	0	3/4	3/4	3/4	0	2						21	[23]
347	23	1	0	3/4	3/4	3/4	0	2						22	[24]
347	24	1	0	3/4	3/4	3/4	0	2						23	[25]
347	25	1	0	3/4	3/4	1/2	0	2	endRepeat					24	[9]
348	0	0	1	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
348	1	0	1	3/4	3/4	3/4	0	3						1	[2]
348	2	0	1	3/4	3/4	3/4	0	3						2	[3]
348	3	0	1	3/4	3/4	3/4	0	3						3	[4]
348	4	0	1	3/4	3/4	3/4	0	2						4	[5]
348	5	0	1	3/4	3/4	3/4	0	2						5	[6]
348	6	0	1	3/4	3/4	3/4	0	2						6	[7]
348	7	0	1	3/4	3/4	3/4	0	2						7	[8]
348	8	0	1	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
348	9	1	1	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
348	10	1	1	3/4	3/4	3/4	0	2						9	[11]
348	11	1	1	3/4	3/4	3/4	0	2						10	[12]
348	12	1	1	3/4	3/4	3/4	0	2						11	[13]
348	13	1	1	3/4	3/4	3/4	0	2						12	[14]
348	14	1	1	3/4	3/4	3/4	0	2						13	[15]
348	15	1	1	3/4	3/4	3/4	0	2						14	[16]
348	16	1	1	3/4	3/4	3/4	0	2						15	[17]
348	17	1	1	3/4	3/4	1/2	0	2	endRepeat					16	[9]
349	0	0	0	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
349	1	1	0	3/4	3/4	3/4	0	2	startRepeat					1	[2, 1]
349	2	2	0	3/4	3/4	3/4	0	2						2	[3]
349	3	2	0	3/4	3/4	3/4	0	3						3	[4]
349	4	2	0	3/4	3/4	3/4	0	2						4	[5]
349	5	2	0	3/4	3/4	3/4	0	2						5	[6]
349	6	2	0	3/4	3/4	3/4	0	2						6	[7]
349	7	2	0	3/4	3/4	3/4	0	3						7	[8]
349	8	2	0	3/4	3/4	3/4	0	2						8	[9]
349	9	3	0	3/4	3/4	3/4	0	3	startRepeat					9	[10]
349	10	3	0	3/4	3/4	3/4	0	2						10	[11]
349	11	3	0	3/4	3/4	3/4	0	3						11	[12]
349	12	3	0	3/4	3/4	3/4	0	2						12	[13]
349	13	3	0	3/4	3/4	3/4	0	3						13	[14]
349	14	3	0	3/4	3/4	3/4	0	2						14	[15]
349	15	3	0	3/4	3/4	3/4	0	3						15	[16]
349	16	3	0	3/4	3/4	3/4	0	2	endRepeat					16	[9]
350	0	0	0	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
350	1	0	0	3/4	3/4	3/4	0	3						1	[2]
350	2	0	0	3/4	3/4	3/4	0	3						2	[3]
350	3	0	0	3/4	3/4	3/4	0	3						3	[4]
350	4	0	0	3/4	3/4	3/4	0	3						4	[5]
350	5	0	0	3/4	3/4	3/4	0	3						5	[6]
350	6	0	0	3/4	3/4	3/4	0	3						6	[7]
350	7	0	0	3/4	3/4	3/4	0	3						7	[8]
350	8	0	0	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
350	9	1	0	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
350	10	1	0	3/4	3/4	3/4	0	3						9	[11]
350	11	1	0	3/4	3/4	3/4	0	3						10	[12]
350	12	1	0	3/4	3/4	3/4	0	3						11	[13]
350	13	1	0	3/4	3/4	3/4	0	3						12	[14]
350	14	1	0	3/4	3/4	3/4	0	3						13	[15]
350	15	1	0	3/4	3/4	3/4	0	3						14	[16]
350	16	1	0	3/4	3/4	3/4	0	3						15	[17]
350	17	1	0	3/4	3/4	1/2	0	3	endRepeat					16	[9]
351	0	0	-4	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
351	1	0	-4	3/4	3/4	3/4	0	2						1	[2]
351	2	0	-4	3/4	3/4	3/4	0	2						2	[3]
351	3	0	-4	3/4	3/4	3/4	0	2						3	[4]
351	4	0	-4	3/4	3/4	3/4	0	2						4	[5]
351	5	0	-4	3/4	3/4	3/4	0	2						5	[6]
351	6	0	-4	3/4	3/4	3/4	0	2						6	[7]
351	7	0	-4	3/4	3/4	3/4	0	2						7	[8]
351	8	0	-4	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
351	9	1	-1	3/4	3/4	1/4	1/2	2	startRepeat				1	8	[10]
351	10	1	-1	3/4	3/4	3/4	0	2						9	[11]
351	11	1	-1	3/4	3/4	3/4	0	2						10	[12]
351	12	1	-1	3/4	3/4	3/4	0	2						11	[13]
351	13	1	-1	3/4	3/4	3/4	0	2						12	[14]
351	14	1	-1	3/4	3/4	3/4	0	2						13	[15]
351	15	1	-1	3/4	3/4	3/4	0	3						14	[16]
351	16	1	-1	3/4	3/4	3/4	0	2						15	[17]
351	17	1	-1	3/4	3/4	1/2	0	2	endRepeat					16	[9]
352	0	0	-4	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
352	1	0	-4	3/4	3/4	3/4	0	2						1	[2]
352	2	0	-4	3/4	3/4	3/4	0	2						2	[3]
352	3	0	-4	3/4	3/4	3/4	0	2						3	[4]
352	4	0	-4	3/4	3/4	3/4	0	2						4	[5]
352	5	0	-4	3/4	3/4	3/4	0	2						5	[6]
352	6	0	-4	3/4	3/4	3/4	0	2						6	[7]
352	7	0	-4	3/4	3/4	3/4	0	2						7	[8]
352	8	0	-4	3/4	3/4	1/2	0	2	endRepeat					8	[9, 0]
352	9	1	-4	3/4	3/4	1/4	1/2	3	startRepeat				1	8	[10]
352	10	1	-4	3/4	3/4	3/4	0	3						9	[11]
352	11	1	-4	3/4	3/4	3/4	0	3						10	[12]
352	12	1	-4	3/4	3/4	3/4	0	3						11	[13]
352	13	1	-4	3/4	3/4	3/4	0	3						12	[14]
352	14	1	-4	3/4	3/4	3/4	0	2						13	[15]
352	15	1	-4	3/4	3/4	3/4	0	3						14	[16]
352	16	1	-4	3/4	3/4	3/4	0	2						15	[17]
352	17	1	-4	3/4	3/4	1/2	0	2	endRepeat					16	[9]
353	0	0	-1	3/4	3/4	3/8	3/8	2	firstMeasure				1	0	[1]
353	1	0	-1	3/4	3/4	3/4	0	3						1	[2]
353	2	0	-1	3/4	3/4	3/4	0	3						2	[3]
353	3	0	-1	3/4	3/4	3/4	0	3						3	[4]
353	4	0	-1	3/4	3/4	3/4	0	3						4	[5]
353	5	0	-1	3/4	3/4	3/4	0	3						5	[6]
353	6	0	-1	3/4	3/4	3/4	0	2						6	[7]
353	7	0	-1	3/4	3/4	3/4	0	2						7	[8]
353	8	0	-1	3/4	3/4	3/8	0	2	endRepeat					8	[9, 0]
353	9	1	-1	3/4	3/4	3/8	3/8	2	startRepeat				1	8	[10]
353	10	1	-1	3/4	3/4	3/4	0	3						9	[11]
353	11	1	-1	3/4	3/4	3/4	0	3						10	[12]
353	12	1	-1	3/4	3/4	3/4	0	3						11	[13]
353	13	1	-1	3/4	3/4	3/4	0	3						12	[14]
353	14	1	-1	3/4	3/4	3/4	0	3						13	[15]
353	15	1	-1	3/4	3/4	3/4	0	3						14	[16]
353	16	1	-1	3/4	3/4	3/4	0	3						15	[17]
353	17	1	-1	3/4	3/4	3/8	0	2	endRepeat					16	[9]
354	0	0	2	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
354	1	0	2	2/4	1/2	1/2	0	2						2	[2]
354	2	0	2	2/4	1/2	1/2	0	2						3	[3]
354	3	0	2	2/4	1/2	1/2	0	2						4	[4]
354	4	0	2	2/4	1/2	1/2	0	2						5	[5]
354	5	0	2	2/4	1/2	1/2	0	2						6	[6]
354	6	0	2	2/4	1/2	1/2	0	2						7	[7]
354	7	0	2	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
354	8	1	2	2/4	1/2	1/2	0	2	startRepeat		start-repeat			9	[9]
354	9	1	2	2/4	1/2	1/2	0	2						10	[10]
354	10	1	2	2/4	1/2	1/2	0	2						11	[11]
354	11	1	2	2/4	1/2	1/2	0	2						12	[12]
354	12	1	2	2/4	1/2	1/2	0	2						13	[13]
354	13	1	2	2/4	1/2	1/2	0	2						14	[14]
354	14	1	2	2/4	1/2	1/2	0	2						15	[15]
354	15	1	2	2/4	1/2	1/2	0	2	endRepeat					16	[8]
355	0	0	2	2/4	1/2	1/2	0	2	firstMeasure					1	[1]
355	1	0	2	2/4	1/2	1/2	0	2						2	[2]
355	2	0	2	2/4	1/2	1/2	0	2						3	[3]
355	3	0	2	2/4	1/2	1/2	0	2						4	[4]
355	4	0	2	2/4	1/2	1/2	0	4						5	[5]
355	5	0	2	2/4	1/2	1/2	0	2						6	[6]
355	6	0	2	2/4	1/2	1/2	0	2						7	[7]
355	7	0	2	2/4	1/2	1/2	0	2	endRepeat					8	[8, 0]
355	8	1	2	2/4	1/2	1/2	0	3	startRepeat		start-repeat			9	[9]
355	9	1	2	2/4	1/2	1/2	0	3						10	[10]
355	10	1	2	2/4	1/2	1/2	0	3						11	[11]
355	11	1	2	2/4	1/2	1/2	0	3						12	[12]
355	12	1	2	2/4	1/2	1/2	0	3						13	[13]
355	13	1	2	2/4	1/2	1/2	0	3						14	[14]
355	14	1	2	2/4	1/2	1/2	0	3						15	[15]
355	15	1	2	2/4	1/2	1/2	0	2	endRepeat					16	[8]
356	0	0	2	3/4	3/4	3/4	0	4	firstMeasure					1	[1]
356	1	0	2	3/4	3/4	3/4	0	3						2	[2]
356	2	0	2	3/4	3/4	3/4	0	3						3	[3]
356	3	0	2	3/4	3/4	3/4	0	3						4	[4]
356	4	0	2	3/4	3/4	3/4	0	4						5	[5]
356	5	0	2	3/4	3/4	3/4	0	3						6	[6]
356	6	0	2	3/4	3/4	3/4	0	3						7	[7]
356	7	0	2	3/4	3/4	3/4	0	3						8	[8]
356	8	0	2	3/4	3/4	3/4	0	4						9	[9]
356	9	0	2	3/4	3/4	3/4	0	4						10	[10]
356	10	0	2	3/4	3/4	3/4	0	3						11	[11]
356	11	0	2	3/4	3/4	3/4	0	2						12	[12]
356	12	0	2	3/4	3/4	3/4	0	3						13	[13]
356	13	0	2	3/4	3/4	3/4	0	2						14	[14]
356	14	0	2	3/4	3/4	3/4	0	2						15	[15]
356	15	0	2	3/4	3/4	3/4	0	3			double			16	[16]
356	16	1	2	3/4	3/4	3/4	0	4						17	[17]
356	17	1	2	3/4	3/4	3/4	0	4						18	[18]
356	18	1	2	3/4	3/4	3/4	0	3						19	[19]
356	19	1	2	3/4	3/4	3/4	0	3						20	[20]
356	20	1	2	3/4	3/4	3/4	0	4						21	[21]
356	21	1	2	3/4	3/4	3/4	0	4						22	[22]
356	22	1	2	3/4	3/4	3/4	0	3						23	[23]
356	23	1	2	3/4	3/4	3/4	0	3						24	[24]
356	24	1	2	3/4	3/4	3/4	0	4						25	[25]
356	25	1	2	3/4	3/4	3/4	0	4						26	[26]
356	26	1	2	3/4	3/4	3/4	0	3						27	[27]
356	27	1	2	3/4	3/4	3/4	0	3						28	[28]
356	28	1	2	3/4	3/4	3/4	0	3						29	[29]
356	29	1	2	3/4	3/4	3/4	0	3						30	[30]
356	30	1	2	3/4	3/4	3/4	0	3						31	[31]
356	31	1	2	3/4	3/4	3/4	0	3						32	[32]
356	32	2	2	3/4	3/4	3/4	0	3	startRepeat					33	[33]
356	33	2	2	3/4	3/4	3/4	0	2						34	[34]
356	34	2	2	3/4	3/4	3/4	0	3						35	[35]
356	35	2	2	3/4	3/4	3/4	0	2						36	[36]
356	36	2	2	3/4	3/4	3/4	0	3						37	[37]
356	37	2	2	3/4	3/4	3/4	0	3						38	[38]
356	38	2	2	3/4	3/4	3/4	0	4						39	[39]
356	39	2	2	3/4	3/4	3/4	0	4						40	[40]
356	40	2	2	3/4	3/4	3/4	0	4						41	[41]
356	41	2	2	3/4	3/4	3/4	0	4						42	[42]
356	42	2	2	3/4	3/4	3/4	0	5						43	[43]
356	43	2	2	3/4	3/4	3/4	0	5						44	[44]
356	44	2	2	3/4	3/4	3/4	0	5						45	[45]
356	45	2	2	3/4	3/4	3/4	0	4						46	[46]
356	46	2	2	3/4	3/4	3/4	0	3						47	[47]
356	47	2	2	3/4	3/4	3/4	0	2						48	[48]
356	48	2	2	3/4	3/4	3/4	0	2						49	[49]
356	49	2	2	3/4	3/4	3/4	0	2						50	[50]
356	50	2	2	3/4	3/4	3/4	0	3						51	[51, 52]
356	51	2	2	3/4	3/4	3/4	0	2	endRepeat	1				52	[32]
356	52	2	2	3/4	3/4	3/4	0	2	lastMeasure	2	end		1	52	[]
357	0	0	2	3/4	3/4	1/16	11/16	2	firstMeasure				1	0	[1]
357	1	0	2	3/4	3/4	3/4	0	3						1	[2]
357	2	0	2	3/4	3/4	3/4	0	4						2	[3]
357	3	0	2	3/4	3/4	3/4	0	4						3	[4]
357	4	0	2	3/4	3/4	3/4	0	3						4	[5]
357	5	0	2	3/4	3/4	3/4	0	3						5	[6]
357	6	0	2	3/4	3/4	3/4	0	3						6	[7]
357	7	0	2	3/4	3/4	3/4	0	3						7	[8]
357	8	0	2	3/4	3/4	11/16	0	3	endRepeat					8	[9, 0]
357	9	1	2	3/4	3/4	1/16	11/16	3	startRepeat				1	8	[10]
357	10	1	2	3/4	3/4	3/4	0	3						9	[11]
357	11	1	2	3/4	3/4	3/4	0	2						10	[12]
357	12	1	2	3/4	3/4	3/4	0	2						11	[13]
357	13	1	2	3/4	3/4	3/4	0	2						12	[14]
357	14	1	2	3/4	3/4	3/4	0	2						13	[15]
357	15	1	2	3/4	3/4	3/4	0	2						14	[16]
357	16	1	2	3/4	3/4	3/4	0	2						15	[17]
357	17	1	2	3/4	3/4	11/16	0	2	endRepeat					16	[9]
358	0	0	2	3/4	3/4	1/4	1/2	2	firstMeasure				1	0	[1]
358	1	0	2	3/4	3/4	3/4	0	2						1	[2]
358	2	0	2	3/4	3/4	3/4	0	3						2	[3]
358	3	0	2	3/4	3/4	3/4	0	3						3	[4]
358	4	0	2	3/4	3/4	3/4	0	3						4	[5]
358	5	0	2	3/4	3/4	3/4	0	3						5	[6]
358	6	0	2	3/4	3/4	3/4	0	3						6	[7]
358	7	0	2	3/4	3/4	3/4	0	3						7	[8]
358	8	0	2	3/4	3/4	1/2	0	3	endRepeat					8	[9, 0]
358	9	1	2	3/4	3/4	1/4	1/2	3	startRepeat				1	8	[10]
358	10	1	2	3/4	3/4	3/4	0	3						9	[11]
358	11	1	2	3/4	3/4	3/4	0	3						10	[12]
358	12	1	2	3/4	3/4	3/4	0	3						11	[13]
358	13	1	2	3/4	3/4	3/4	0	3						12	[14]
358	14	1	2	3/4	3/4	3/4	0	3						13	[15]
358	15	1	2	3/4	3/4	3/4	0	3						14	[16]
358	16	1	2	3/4	3/4	3/4	0	3						15	[17]
358	17	1	2	3/4	3/4	1/2	0	3	endRepeat					16	[9]
359	0	0	2	3/4	3/4	1/4	1/2	6	firstMeasure				1	0	[1]
359	1	0	2	3/4	3/4	3/4	0	6						1	[2]
359	2	0	2	3/4	3/4	3/4	0	6						2	[3]
359	3	0	2	3/4	3/4	3/4	0	6						3	[4]
