id	segment_id	chords
54	24	('C', 'M3')
55	1	('C', 'unison')
55	2	('C', 'unison')
55	3	('C', 'M3')
55	4	('G', 'major')
55	5	('G', 'dominant7')
55	6	('C', 'major')
55	7	('G', 'dominant7')
55	8	('G', 'major64')
55	9	('G', 'diminished64')
55	10	('G', 'minor6')
55	11	('G', 'major')
55	12	('D', 'dominant7')
55	13	('C', 'P5')
55	14	('A', 'm3')
55	15	('Ab', 'major')
55	16	('Ab', 'major')
55	17	('G', 'dominant2')
55	18	('G', 'dominant7')
55	19	('C', 'M3')
55	20	('C', 'unison')
56	1	('E', 'unison')
56	2	('E', 'unison')
56	3	('E', 'major')
56	4	('E', 'dominant7')
56	5	('A', 'minor')
56	6	('E', 'unison')
56	7	('G', 'major')
56	8	('G', 'dominant7')
56	9	('C', 'major')
56	10	('C', 'major')
56	11	('G', 'dominant7')
56	12	('C', 'major')
56	13	('G', 'dominant7')
56	14	('C', 'major')
56	15	('G', 'dominant7')
56	16	('A', 'minor')
56	17	('A', 'unison')
56	18	('A', 'unison')
56	19	('G', 'dominant43')
56	20	('F', 'minor6')
56	21	('A', 'dominant7')
56	22	('D', 'minor')
56	23	('A', 'dominant7')
56	24	('F', 'M6')
56	25	('F', 'unison')
56	26	('F', 'unison')
56	27	('F', 'dominant43')
56	28	('E', 'major6')
56	29	('E', 'major6')
56	30	('E', 'major6')
56	31	('F', 'major')
56	32	('F', 'major')
56	33	('G', 'major')
56	34	('E', 'minor7')
56	35	('G', 'major')
56	36	('C', 'M3')
57	1	('G', 'P4')
57	2	('C', 'suspension')
57	3	('G', 'major')
57	4	('G', 'major')
57	5	('E', 'minor')
57	6	('C', 'major')
57	7	('G', 'dominant7')
57	8	('C', 'major')
57	9	('G', 'dominant7')
57	10	('G', 'dominant7')
57	11	('A', 'dominant7')
57	12	('D', 'minor')
57	13	('G#', 'dominant65')
57	14	('G#', 'dominant65')
57	15	('F#', 'major6')
57	16	('G', 'dominant7')
57	17	('C', 'P5')
57	18	('C', 'suspension')
57	19	('G', 'major')
57	20	('G', 'major')
57	21	('E', 'minor')
57	22	('C', 'major')
57	23	('G', 'dominant7')
57	24	('C', 'major')
58	1	('C', 'major')
58	2	('C', 'major')
58	3	('C', 'major64')
58	4	('C', 'major')
58	5	('B', 'dominant65')
58	6	('C', 'major')
58	7	('G', 'suspension')
58	8	('G', 'major64')
58	9	('F#', 'unison')
58	10	('G', 'unison')
58	11	('G', 'unison')
58	12	('G', 'unison')
58	13	('E', 'dominant43')
58	14	('D', 'minor')
58	15	('G', 'dominant7')
58	16	('C', 'major')
58	17	('G', 'suspension')
58	18	('C', 'major')
58	19	('G', 'suspension')
58	20	('C', 'major')
59	1	('C', 'suspension')
59	2	('C', 'suspension')
59	3	('C', 'major')
59	4	('C', 'major')
59	5	('C', 'suspension')
59	6	('C', 'suspension')
59	7	('C', 'major')
59	8	('C', 'major')
59	9	('G', 'ambiguous')
59	10	('G', 'ambiguous')
59	11	('G', 'major')
59	12	('G', 'major')
59	13	('G', 'ambiguous')
59	14	('G', 'ambiguous')
59	15	('G', 'major')
59	16	('G', 'minor7')
59	17	('Bb', 'suspension')
59	18	('Bb', 'suspension')
59	19	('Bb', 'major')
59	20	('F', 'major64')
59	21	('F', 'ambiguous')
59	22	('F', 'ambiguous')
59	23	('F', 'major')
59	24	('F', 'suspension')
59	25	('Bb', 'suspension')
59	26	('Bb', 'suspension')
59	27	('Bb', 'major')
59	28	('F', 'major64')
59	29	('F', 'ambiguous')
59	30	('F', 'ambiguous')
59	31	('F', 'major')
59	32	('F', 'dominant2')
59	33	('C', 'suspension')
59	34	('C', 'suspension')
59	35	('C', 'major')
59	36	('C', 'major')
59	37	('C', 'suspension')
59	38	('C', 'suspension')
59	39	('C', 'major')
59	40	('C', 'major')
59	41	('C', 'ambiguous')
59	42	('C', 'ambiguous')
59	43	('C', 'major')
59	44	('C', 'major')
59	45	('C', 'ambiguous')
59	46	('C', 'major')
59	47	('C', 'major')
59	48	('C', 'P5')
60	1	('C', 'major')
60	2	('C', 'major')
60	3	('C', 'suspension')
60	4	('C', 'major')
60	5	('C', 'major')
60	6	('C', 'major')
60	7	('C', 'suspension')
60	8	('C', 'major')
60	9	('Eb', 'major')
60	10	('Eb', 'major')
60	11	('Eb', 'dominant2')
60	12	('Eb', 'major')
60	13	('Eb', 'major')
60	14	('D', 'major64')
60	15	('D', 'dominant7')
60	16	('G', 'dominant7')
60	17	('C', 'major')
60	18	('C', 'major')
60	19	('C', 'suspension')
60	20	('C', 'major')
60	21	('C', 'major')
60	22	('C', 'major')
60	23	('C', 'major')
60	24	('C', 'P5')
61	1	('C', 'major')
61	2	('C', 'major')
61	3	('C', 'major')
61	4	('A', 'minor7')
61	5	('E', 'dominant7')
61	6	('E', 'dominant7')
61	7	('C', 'dominant2')
61	8	('G', 'major')
61	9	('D', 'dominant7')
61	10	('G', 'major')
61	11	('D', 'dominant7')
61	12	('G', 'major')
61	13	('D', 'dominant7')
61	14	('G', 'major')
61	15	('D', 'dominant7')
61	16	('G', 'major')
61	17	('G', 'minor')
61	18	('G', 'minor')
61	19	('G', 'minor')
61	20	('D', 'minor')
61	21	('A', 'dominant7')
61	22	('A', 'dominant7')
61	23	('F', 'dominant2')
61	24	('C', 'major')
61	25	('G', 'dominant7')
61	26	('C', 'major')
61	27	('G', 'dominant7')
61	28	('C', 'major')
61	29	('G', 'dominant7')
61	30	('C', 'major')
61	31	('G', 'dominant7')
61	32	('C', 'M3')
62	1	('C', 'major')
62	2	('C', 'minor6')
62	3	('C', 'major64')
62	4	('C', 'major')
62	5	('C', 'major')
62	6	('C', 'major64')
62	7	('C', 'major')
62	8	('C', 'major')
62	9	('C', 'major')
62	10	('C', 'minor6')
62	11	('C', 'major64')
62	12	('C', 'major')
62	13	('C', 'major')
62	14	('B', 'minor64')
62	15	('B', 'dominant7')
62	16	('E', 'minor')
62	17	('E', 'dominant7')
62	18	('A', 'minor')
62	19	('D', 'dominant7')
62	20	('G', 'major')
62	21	('C#', 'diminished7')
62	22	('D', 'minor')
62	23	('G', 'dominant7')
62	24	('C', 'major')
63	1	('G#', 'unison')
63	2	('A', 'm3')
63	3	('A', 'm3')
63	4	('B', 'm3')
63	5	('G#', 'unison')
63	6	('A', 'm3')
63	7	('A', 'm3')
63	8	('E', 'unison')
63	9	('C', 'major')
63	10	('G', 'major64')
63	11	('C', 'major')
63	12	('G', 'major64')
63	13	('G', 'dominant7')
63	14	('G', 'dominant7')
63	15	('C', 'major')
63	16	('G', 'major64')
63	17	('C', 'major')
63	18	('G', 'major64')
63	19	('C', 'major')
63	20	('G', 'major64')
63	21	('G', 'dominant7')
63	22	('G', 'dominant7')
63	23	('C', 'major')
63	24	('E', 'm6')
63	25	('D#', 'unison')
63	26	('E', 'unison')
63	27	('C#', 'unison')
63	28	('B', 'm3')
63	29	('D#', 'unison')
63	30	('B', 'unison')
63	31	('G#', 'unison')
63	32	('E', 'major')
63	33	('C', 'major')
63	34	('G', 'major64')
63	35	('C', 'major')
63	36	('G', 'major64')
63	37	('G', 'dominant7')
63	38	('G', 'dominant7')
63	39	('C', 'major')
63	40	('G', 'major64')
63	41	('C', 'major')
63	42	('G', 'major64')
63	43	('C', 'major')
63	44	('G', 'major64')
63	45	('G', 'dominant7')
63	46	('G', 'dominant7')
63	47	('C', 'major')
63	48	('C', 'M3')
64	1	('A', 'minor')
64	2	('E', 'major')
64	3	('A', 'minor')
64	4	('E', 'major')
64	5	('F#', 'diminished7')
64	6	('G', 'minor6')
64	7	('G', 'dominant7')
64	8	('C', 'major')
64	9	('F#', 'dominant43')
64	10	('G', 'minor6')
64	11	('E', 'dominant43')
64	12	('F', 'minor6')
64	13	('F', 'major')
64	14	('E', 'minor64')
64	15	('E', 'dominant7')
64	16	('A', 'minor')
65	1	('A', 'minor')
65	2	('A', 'minor')
65	3	('E', 'dominant7')
65	4	('A', 'minor7')
65	5	('A', 'minor')
65	6	('A', 'minor')
65	7	('E', 'dominant7')
65	8	('A', 'minor')
65	9	('G', 'dominant7')
65	10	('C', 'major')
65	11	('G', 'dominant7')
65	12	('C', 'major')
65	13	('G', 'dominant7')
65	14	('C', 'major')
65	15	('G', 'dominant7')
65	16	('C', 'major')
66	1	('A', 'minor')
66	2	('E', 'dominant7')
66	3	('A', 'minor')
66	4	('E', 'dominant7')
66	5	('A', 'minor')
66	6	('E', 'dominant7')
66	7	('A', 'minor')
66	8	('A', 'minor')
66	9	('A', 'minor')
66	10	('E', 'dominant7')
66	11	('A', 'minor')
66	12	('E', 'dominant7')
66	13	('A', 'minor')
66	14	('G', 'dominant7')
66	15	('G', 'dominant7')
66	16	('C', 'major')
66	17	('E', 'dominant7')
66	18	('A', 'minor')
66	19	('E', 'dominant7')
66	20	('A', 'minor')
66	21	('E', 'dominant7')
66	22	('A', 'minor')
66	23	('E', 'dominant7')
66	24	('A', 'minor')
66	25	('A', 'major')
66	26	('E', 'dominant7')
66	27	('A', 'major')
66	28	('E', 'dominant7')
66	29	('A', 'major')
66	30	('E', 'dominant7')
66	31	('A', 'dominant2')
66	32	('A', 'M3')
67	1	('C', 'major')
67	2	('C', 'major')
67	3	('C', 'major')
67	4	('C', 'major')
67	5	('C', 'major')
67	6	('C', 'major')
67	7	('C', 'major')
67	8	('C', 'major')
67	9	('A', 'minor')
67	10	('A', 'minor')
67	11	('A', 'minor')
67	12	('A', 'minor')
67	13	('A', 'minor')
67	14	('A', 'minor')
67	15	('A', 'minor')
67	16	('A', 'minor')
67	17	('C', 'major')
67	18	('C', 'major')
67	19	('C', 'major')
67	20	('C', 'major')
67	21	('C', 'major')
67	22	('C', 'major')
67	23	('C', 'major')
67	24	('C', 'major')
68	1	('A', 'minor')
68	2	('E', 'dominant7')
68	3	('A', 'minor')
68	4	('E', 'major')
68	5	('A', 'minor')
68	6	('F', 'major')
68	7	('G', 'dominant7')
68	8	('C', 'major')
68	9	('C', 'major')
68	10	('G', 'dominant7')
68	11	('C', 'major')
68	12	('G', 'dominant7')
68	13	('C#', 'diminished7')
68	14	('D', 'minor')
68	15	('G', 'dominant7')
68	16	('C', 'M3')
69	1	('A', 'minor')
69	2	('A', 'minor7')
69	3	('C', 'major')
69	4	('G#', 'major6')
69	5	('A', 'minor64')
69	6	('C', 'major')
69	7	('G', 'dominant7')
69	8	('C', 'suspension')
69	9	('B', 'dominant65')
69	10	('B', 'dominant65')
69	11	('C', 'major')
69	12	('C', 'major')
69	13	('G#', 'dominant65')
69	14	('G#', 'dominant65')
69	15	('A', 'minor')
69	16	('A', 'minor7')
69	17	('A', 'dominant43')
69	18	('G#', 'dominant65')
69	19	('A', 'dominant43')
69	20	('A', 'dominant43')
69	21	('F', 'major')
69	22	('E', 'minor64')
69	23	('E', 'dominant7')
69	24	('A', 'minor')
70	1	('A', 'minor')
70	2	('A', 'minor')
70	3	('A', 'minor')
70	4	('E', 'major')
70	5	('A', 'minor')
70	6	('Ab', 'diminished2')
70	7	('G', 'dominant7')
70	8	('C', 'M3')
70	9	('C', 'major')
70	10	('C', 'M3')
70	11	('C', 'ambiguous')
70	12	('C', 'dominant7')
70	13	('C#', 'minor')
70	14	('D', 'major')
70	15	('E', 'dominant7')
70	16	('A', 'minor')
71	1	('C', 'major64')
71	2	('C', 'major')
71	3	('C', 'major64')
71	4	('C', 'major')
71	5	('G', 'dominant7')
71	6	('C', 'major')
71	7	('G', 'dominant7')
71	8	('E', 'major6')
71	9	('F#', 'm3')
71	10	('D#', 'm6')
71	11	('E', 'm3')
71	12	('C#', 'm6')
71	13	('D', 'm3')
71	14	('G', 'unison')
71	15	('G', 'minor64')
71	16	('G', 'major')
71	17	('C', 'major64')
71	18	('C', 'major')
71	19	('C', 'major64')
71	20	('C', 'major')
71	21	('G', 'dominant7')
71	22	('C', 'major')
71	23	('G', 'dominant7')
71	24	('C', 'major')
72	1	('C', 'major')
72	2	('C', 'major')
72	3	('F#', 'diminished7')
72	4	('G', 'major')
72	5	('G', 'M3')
72	6	('E', 'minor')
72	7	('C#', 'major6')
72	8	('G', 'major')
72	9	('G', 'major')
72	10	('G', 'major')
72	11	('G', 'major')
72	12	('G', 'major')
72	13	('G', 'major')
72	14	('G', 'major')
72	15	('D', 'dominant7')
72	16	('G', 'M3')
72	17	('G', 'dominant43')
72	18	('G', 'dominant43')
72	19	('A', 'dominant7')
72	20	('G', 'dominant2')
72	21	('F', 'minor6')
72	22	('D', 'minor')
72	23	('F#', 'major6')
72	24	('C', 'major')
72	25	('C', 'major')
72	26	('C', 'major')
72	27	('C', 'major')
72	28	('C', 'major')
72	29	('C', 'major')
72	30	('C', 'major')
72	31	('G', 'dominant7')
72	32	('C', 'major')
73	1	('C', 'major')
73	2	('C', 'major')
73	3	('G', 'dominant7')
73	4	('C', 'major')
73	5	('C', 'major')
73	6	('C', 'major')
73	7	('G', 'dominant7')
73	8	('C', 'M3')
73	9	('G', 'dominant7')
73	10	('G', 'dominant7')
73	11	('C', 'major')
73	12	('C', 'major')
73	13	('G', 'dominant7')
73	14	('G', 'dominant7')
73	15	('C', 'major')
73	16	('C', 'M3')
74	1	('C', 'major')
74	2	('C', 'major')
74	3	('G', 'dominant7')
74	4	('C', 'major')
74	5	('C', 'major')
74	6	('C', 'major')
74	7	('G', 'dominant7')
74	8	('C', 'major')
74	9	('G', 'major')
74	10	('F#', 'dominant65')
74	11	('D', 'dominant7')
74	12	('G', 'major')
74	13	('G', 'major')
74	14	('F#', 'dominant65')
74	15	('D', 'dominant7')
74	16	('G', 'major')
74	17	('C', 'major')
74	18	('C', 'major')
74	19	('G', 'dominant7')
74	20	('C', 'major')
74	21	('C', 'major')
74	22	('C', 'major')
74	23	('G', 'dominant7')
74	24	('C', 'major')
75	1	('C', 'major')
75	2	('C', 'major')
75	3	('G', 'dominant7')
75	4	('G', 'dominant7')
75	5	('C', 'major')
75	6	('C', 'major')
75	7	('G', 'dominant7')
75	8	('C', 'major')
75	9	('F', 'major')
75	10	('C', 'major')
75	11	('G', 'dominant7')
75	12	('C', 'major')
75	13	('F', 'major')
75	14	('C', 'major')
75	15	('G', 'dominant7')
75	16	('C', 'major')
76	1	('G', 'dominant7')
76	2	('C', 'major')
76	3	('G', 'dominant7')
76	4	('C', 'major')
76	5	('G', 'dominant7')
76	6	('C', 'major')
76	7	('G', 'dominant7')
76	8	('C', 'major')
76	9	('G', 'dominant7')
76	10	('G', 'dominant7')
76	11	('C', 'major')
76	12	('C', 'major')
76	13	('G', 'dominant7')
76	14	('C', 'major')
76	15	('G', 'dominant7')
76	16	('C', 'major')
77	1	('C', 'major')
77	2	('A', 'minor')
77	3	('A', 'minor7')
77	4	('C', 'major')
77	5	('G', 'dominant7')
77	6	('C', 'major')
77	7	('G', 'dominant7')
77	8	('C', 'major')
77	9	('G', 'dominant7')
77	10	('C', 'major')
77	11	('G', 'dominant7')
77	12	('C', 'major')
77	13	('G', 'dominant7')
77	14	('C', 'major')
77	15	('G', 'dominant7')
77	16	('C', 'major')
78	1	('G', 'dominant7')
78	2	('C', 'major')
78	3	('G', 'dominant7')
78	4	('C', 'major')
78	5	('G', 'dominant7')
78	6	('C', 'major')
78	7	('G', 'dominant7')
78	8	('C', 'major')
78	9	('C', 'major64')
78	10	('C', 'major')
78	11	('G', 'dominant7')
78	12	('C', 'major')
78	13	('C', 'major64')
78	14	('C', 'major')
78	15	('G', 'dominant7')
78	16	('C', 'major')
79	1	('C', 'major')
79	2	('C', 'major')
79	3	('G', 'dominant7')
79	4	('G', 'dominant7')
79	5	('C', 'major')
79	6	('C', 'major')
79	7	('G', 'dominant7')
79	8	('C', 'major')
79	9	('C', 'major64')
79	10	('C', 'major')
79	11	('G', 'dominant7')
79	12	('C', 'major')
79	13	('C', 'major64')
79	14	('C', 'major')
79	15	('G', 'dominant7')
79	16	('C', 'major')
80	1	('A', 'minor')
80	2	('A', 'minor')
80	3	('E', 'dominant7')
80	4	('A', 'dominant2')
80	5	('A', 'minor')
80	6	('A', 'minor')
80	7	('E', 'dominant7')
80	8	('A', 'dominant43')
80	9	('C', 'major')
80	10	('C', 'major')
80	11	('G', 'dominant7')
80	12	('C', 'major')
80	13	('C', 'major')
80	14	('C', 'major')
80	15	('G', 'dominant7')
80	16	('C', 'major')
81	1	('G', 'dominant7')
81	2	('C', 'major')
81	3	('G', 'dominant7')
81	4	('C', 'major')
81	5	('G', 'dominant7')
81	6	('C', 'major')
81	7	('G', 'dominant7')
81	8	('C', 'major')
81	9	('C', 'major64')
81	10	('C', 'major64')
81	11	('C', 'major')
81	12	('C', 'major')
81	13	('C', 'major')
81	14	('C', 'major')
81	15	('G', 'dominant7')
81	16	('C', 'major')
82	1	('G', 'dominant7')
82	2	('C', 'major')
82	3	('C', 'major64')
82	4	('C', 'major')
82	5	('G', 'dominant7')
82	6	('C', 'major')
82	7	('G', 'dominant7')
82	8	('C', 'major')
82	9	('C', 'major64')
82	10	('C', 'major')
82	11	('G', 'dominant7')
82	12	('C', 'major')
82	13	('C', 'major64')
82	14	('C', 'major')
82	15	('G', 'dominant7')
82	16	('C', 'major')
83	1	('C', 'major')
83	2	('G', 'dominant7')
83	3	('G', 'dominant7')
83	4	('C', 'major')
83	5	('C', 'major')
83	6	('G', 'dominant7')
83	7	('G', 'dominant7')
83	8	('C', 'major')
83	9	('C', 'major')
83	10	('C', 'major')
83	11	('C', 'major')
83	12	('C', 'major')
83	13	('C', 'major')
83	14	('F', 'minor6')
83	15	('G', 'dominant7')
83	16	('C', 'major')
84	1	('C', 'major')
84	2	('C', 'major')
84	3	('C', 'major')
84	4	('C', 'major')
84	5	('G', 'dominant7')
84	6	('G', 'dominant7')
84	7	('C', 'major')
84	8	('C', 'major')
84	9	('A', 'minor')
84	10	('A', 'minor')
84	11	('A', 'minor')
84	12	('E', 'major')
84	13	('G', 'dominant7')
84	14	('G', 'dominant7')
84	15	('C', 'major')
84	16	('C', 'major')
85	1	('E', 'minor7')
85	2	('C', 'major')
85	3	('G', 'major64')
85	4	('G', 'dominant7')
85	5	('E', 'minor7')
85	6	('F', 'major')
85	7	('G', 'dominant7')
85	8	('C', 'major')
85	9	('G', 'dominant7')
85	10	('G', 'dominant7')
85	11	('C', 'major')
85	12	('C', 'major')
85	13	('G', 'dominant7')
85	14	('C', 'major')
85	15	('G', 'dominant7')
85	16	('C', 'major')
86	1	('C', 'major')
86	2	('G', 'dominant7')
86	3	('G', 'dominant7')
86	4	('C', 'major')
86	5	('C', 'major')
86	6	('G', 'dominant7')
86	7	('G', 'dominant7')
86	8	('C', 'major')
86	9	('G', 'dominant7')
86	10	('C', 'major')
86	11	('G', 'dominant7')
86	12	('C', 'major')
86	13	('G', 'dominant7')
86	14	('C', 'major')
86	15	('G', 'dominant7')
86	16	('C', 'major')
87	1	('G', 'dominant7')
87	2	('C', 'major')
87	3	('G', 'dominant7')
87	4	('C', 'major')
87	5	('G', 'dominant7')
87	6	('C', 'major')
87	7	('G', 'dominant7')
87	8	('C', 'major')
87	9	('C', 'major64')
87	10	('C', 'major')
87	11	('C', 'suspension')
87	12	('C', 'major')
87	13	('C', 'major64')
87	14	('C', 'major')
87	15	('C', 'major')
87	16	('C', 'major')
88	1	('C', 'major')
88	2	('G', 'dominant7')
88	3	('C', 'major')
88	4	('G', 'dominant7')
88	5	('C', 'major')
88	6	('G', 'dominant7')
88	7	('C', 'major')
88	8	('C', 'major')
88	9	('C', 'major64')
88	10	('C', 'major')
88	11	('G', 'dominant7')
88	12	('C', 'major')
88	13	('C', 'major64')
88	14	('C', 'major')
88	15	('G', 'dominant7')
88	16	('C', 'major')
89	1	('C', 'major')
89	2	('C', 'major')
89	3	('G', 'dominant7')
89	4	('C', 'major')
89	5	('C', 'major')
89	6	('C', 'major')
89	7	('G', 'dominant7')
89	8	('C', 'major')
89	9	('F', 'major')
89	10	('C', 'major')
89	11	('G', 'P5')
89	12	('C', 'major')
89	13	('F', 'major')
89	14	('C', 'major')
89	15	('G', 'P5')
89	16	('C', 'major')
90	1	('G', 'major64')
90	2	('G', 'major64')
90	3	('G', 'dominant7')
90	4	('G', 'major64')
90	5	('G', 'major64')
90	6	('G', 'major64')
90	7	('G', 'dominant7')
90	8	('C', 'major')
90	9	('G', 'dominant2')
90	10	('D', 'minor')
90	11	('Bb', 'dominant2')
90	12	('F', 'major')
90	13	('D', 'dominant2')
90	14	('A', 'minor')
90	15	('G', 'dominant7')
90	16	('C', 'major')
91	1	('C', 'major')
91	2	('G', 'dominant7')
91	3	('C', 'major')
91	4	('G', 'dominant7')
91	5	('C', 'major')
91	6	('G', 'dominant7')
91	7	('G', 'dominant7')
91	8	('C', 'major')
91	9	('C', 'major')
91	10	('F', 'major')
91	11	('G', 'dominant7')
91	12	('C', 'major')
91	13	('C', 'major')
91	14	('F', 'major')
91	15	('G', 'dominant7')
91	16	('C', 'major')
92	1	('A', 'minor')
92	2	('A', 'minor')
92	3	('A', 'suspension')
92	4	('A', 'major64')
92	5	('A', 'minor')
92	6	('A', 'minor')
92	8	('A', 'minor')
92	9	('C', 'major')
92	10	('C', 'major')
92	11	('C', 'major')
92	12	('C', 'major')
92	13	('G', 'major')
92	14	('G', 'major')
92	15	('G', 'major')
92	16	('C', 'major')
93	1	('C', 'major')
93	2	('C', 'major64')
93	3	('C', 'major')
93	4	('C', 'major')
93	5	('G', 'dominant7')
93	6	('G', 'major64')
93	7	('G', 'dominant7')
93	8	('C', 'M3')
93	9	('E', 'dominant7')
93	10	('A', 'minor')
93	11	('D', 'dominant7')
93	12	('G', 'major')
93	13	('G', 'dominant7')
93	14	('G', 'major64')
93	15	('G', 'dominant7')
93	16	('C', 'M3')
94	1	('C', 'major')
94	2	('C', 'major')
94	3	('G', 'dominant7')
94	4	('C', 'major')
94	5	('C', 'major')
94	6	('G', 'major64')
94	7	('G', 'dominant7')
94	8	('C', 'M3')
94	9	('F', 'major')
94	10	('G', 'dominant7')
94	11	('A', 'major6')
94	12	('C', 'major')
94	13	('G', 'dominant7')
94	14	('C', 'major')
94	15	('G', 'dominant7')
94	16	('C', 'M3')
95	1	('C', 'major')
95	2	('G', 'dominant7')
95	3	('C', 'major')
95	4	('G', 'dominant7')
95	5	('C', 'major')
95	6	('G', 'dominant7')
95	7	('G', 'dominant7')
95	8	('C', 'M3')
95	9	('G', 'dominant7')
95	10	('C#', 'dominant65')
95	11	('D', 'minor')
95	12	('G', 'major')
95	13	('C', 'major')
95	14	('G', 'dominant7')
95	15	('G', 'dominant7')
95	16	('C', 'M3')
96	1	('C', 'major')
96	2	('C', 'major')
96	3	('F', 'major')
96	4	('Ab', 'dominant7')
96	5	('Ab', 'dominant7')
96	6	('Ab', 'dominant7')
96	7	('G', 'dominant7')
96	8	('G', 'dominant7')
97	1	('A', 'minor')
97	2	('A', 'minor')
97	3	('A', 'minor')
97	4	('A', 'minor')
97	5	('C', 'major')
97	6	('G', 'major')
97	7	('C', 'major')
97	8	('G', 'dominant7')
98	1	('C', 'major')
98	2	('G', 'dominant7')
98	3	('C', 'major')
98	4	('G', 'dominant7')
98	5	('F', 'major')
98	6	('C', 'dominant43')
98	7	('F', 'dominant7')
98	8	('G', 'dominant7')
99	1	('C', 'major')
99	2	('C', 'diminished2')
99	3	('C', 'major')
99	4	('C', 'diminished2')
99	5	('C', 'major')
99	6	('C', 'major')
99	7	('C', 'major')
99	8	('C', 'major')
99	9	('A', 'minor')
99	10	('A', 'minor')
99	11	('A', 'minor')
99	12	('A', 'minor')
99	13	('F', 'major')
99	14	('F', 'major')
99	15	('F', 'major')
99	16	('F', 'major')
99	17	('C', 'major')
99	18	('C', 'diminished2')
99	19	('C', 'major')
99	20	('C', 'diminished2')
99	21	('C', 'major')
99	22	('C', 'major')
99	23	('C', 'major')
99	24	('C', 'major')
100	1	('C', 'major')
100	2	('C', 'major')
100	3	('C', 'suspension')
100	4	('C', 'suspension')
100	5	('B', 'dominant43')
100	6	('A', 'minor')
100	7	('G', 'dominant7')
100	8	('C', 'major')
100	9	('G', 'major')
100	10	('G', 'M3')
100	11	('G', 'major64')
100	12	('G', 'major64')
100	13	('G', 'major')
100	14	('G', 'M3')
100	15	('E', 'major6')
100	16	('C', 'major')
100	17	('C', 'major')
100	18	('C', 'major')
100	19	('C', 'suspension')
100	20	('C', 'suspension')
100	21	('C', 'major')
100	22	('F', 'major')
100	23	('G', 'dominant7')
100	24	('C', 'M3')
101	1	('C', 'major')
101	2	('C', 'major')
101	3	('C', 'major')
101	4	('D', 'minor')
101	5	('D', 'dominant43')
101	6	('E', 'minor7')
101	7	('D', 'dominant43')
101	8	('C', 'major')
101	9	('C', 'dominant7')
101	10	('F', 'major')
101	11	('C', 'dominant7')
101	12	('F', 'major')
101	13	('G', 'dominant7')
101	14	('C', 'major')
101	15	('G', 'dominant7')
101	16	('C', 'major')
102	1	('C', 'major')
102	2	('C', 'major')
102	3	('C', 'major')
102	4	('G', 'dominant7')
102	5	('G', 'dominant7')
102	6	('G', 'major')
102	7	('G', 'dominant7')
102	8	('C', 'minor6')
102	9	('A', 'minor')
102	10	('A', 'minor')
102	11	('E', 'unison')
102	12	('E', 'minor64')
102	13	('A', 'dominant43')
102	14	('D', 'dominant7')
102	15	('G', 'major')
102	16	('G', 'major')
102	17	('C', 'major')
102	18	('C', 'major')
102	19	('C', 'major')
102	20	('G', 'dominant7')
102	21	('G', 'dominant7')
102	22	('G', 'major')
102	23	('G', 'dominant7')
102	24	('C', 'M3')
103	1	('C', 'major')
103	2	('A', 'dominant7')
103	3	('D', 'minor')
103	4	('A', 'major6')
103	5	('G', 'major')
103	6	('D', 'dominant43')
103	8	('C', 'major')
103	9	('G', 'major')
103	10	('G', 'major')
103	11	('G#', 'diminished7')
103	12	('G#', 'dominant65')
103	13	('A', 'minor')
103	14	('F', 'M3')
103	15	('E', 'M3')
103	16	('G#', 'major6')
103	17	('G#', 'major6')
103	18	('G', 'dominant7')
103	19	('C', 'major')
103	20	('C', 'dominant7')
103	21	('F', 'major')
103	22	('A', 'major6')
103	23	('G', 'major')
103	24	('E', 'minor7')
103	25	('C', 'major')
103	26	('C', 'unison')
104	1	('C', 'major')
104	2	('C', 'major')
104	3	('C', 'major64')
104	4	('C', 'major')
104	5	('C', 'major')
104	6	('C', 'major')
104	7	('D', 'dominant7')
104	8	('G', 'dominant7')
104	9	('G', 'dominant7')
104	10	('G', 'dominant7')
104	11	('G', 'dominant7')
104	12	('G', 'dominant7')
104	13	('G', 'dominant7')
104	14	('G', 'dominant7')
104	15	('G', 'dominant7')
104	16	('G', 'dominant7')
104	17	('C', 'major')
104	18	('C', 'major')
104	19	('C', 'major64')
